task,dataset_id,model,feature_set,feature,importance
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,bvp__shape__autocorr_1s,0.0193793394980385
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,temperature__shape__late_minus_early_z,0.012853451938826175
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,bvp_x_eda__coupling__lag_at_max_correlation_s,0.01262200754662671
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__base__std,0.012025607382080097
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,temperature__shape__max_time_fraction,0.01143189793209853
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__shape__autocorr_1s,0.010924362871273224
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__shape__median_crossings,0.010121776614794426
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__shape__mid_band_power,0.010078766912594999
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,temperature__shape__median_crossings,0.009955272532055246
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__shape__mean_abs_diff_z,0.009948378478702165
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr_x_eda__coupling__max_abs_lagged_correlation,0.009943696690364778
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__shape__low_band_power,0.009838203929570192
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,eda_x_temperature__coupling__max_abs_lagged_correlation,0.009614845226965532
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,bvp__base__max,0.009401141421389907
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__shape__autocorr_2s,0.009368723933329728
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr_x_eda__coupling__correlation,0.009346866402202572
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,hr__shape__autocorr_05s,0.009346650336207124
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,bvp__shape__mid_band_power,0.009232923755715517
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,eda__shape__autocorr_2s,0.009005803555357605
pain_high_4_plus,silver_pain,extra_trees,base_shape_coupling,bvp__shape__spectral_entropy,0.009003023853776621
pain_high_4_plus,silver_pain,logistic,base_shuffle,hr__shuffle__min_time_fraction,0.5833815238240488
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__median_crossings,0.5747118569090007
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__max_abs_diff_z,0.508456573810447
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__second_diff_energy,0.48581821141169845
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__low_band_power,0.47848323874863025
pain_high_4_plus,silver_pain,logistic,base_shuffle,bvp__base__min,0.41713813439131575
pain_high_4_plus,silver_pain,logistic,base_shuffle,eda__shuffle__last_minus_first_z,0.3981111974628274
pain_high_4_plus,silver_pain,logistic,base_shuffle,bvp__shuffle__autocorr_025s,0.38951994275737417
pain_high_4_plus,silver_pain,logistic,base_shuffle,bvp__shuffle__autocorr_1s,0.35462925143003377
pain_high_4_plus,silver_pain,logistic,base_shuffle,bvp__shuffle__median,0.3276661626282954
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__longest_below_median_frac,0.3183334388711973
pain_high_4_plus,silver_pain,logistic,base_shuffle,eda__shuffle__late_minus_early_z,0.3152147474640331
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__late_minus_early_z,0.31447776765529956
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__max_time_fraction,0.3137409012044928
pain_high_4_plus,silver_pain,logistic,base_shuffle,eda__base__std,0.31041641014732824
pain_high_4_plus,silver_pain,logistic,base_shuffle,bvp__shuffle__autocorr_2s,0.3054511408156067
pain_high_4_plus,silver_pain,logistic,base_shuffle,bvp__base__std,0.30364635221806
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__base__std,0.2889270688499289
pain_high_4_plus,silver_pain,logistic,base_shuffle,temperature__shuffle__autocorr_05s,0.28171294059949403
pain_high_4_plus,silver_pain,logistic,base_shuffle,bvp__shuffle__q90,0.277841530311064
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,hr__shuffle__min_time_fraction,0.01909485753951763
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__base__max,0.01519152977479472
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,hr__base__std,0.015116821881356629
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,temperature__shuffle__median_crossings,0.014857986632386886
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__base__std,0.014453139939925332
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,temperature__shuffle__max_time_fraction,0.012944027058721047
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__shuffle__iqr,0.01250178537794081
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__shuffle__q25,0.012462844195890773
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__base__min,0.011414849525331202
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,temperature__base__max,0.01130654837114619
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,hr__shuffle__dominant_frequency,0.01118750719464649
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,hr__shuffle__q10,0.010595264406810087
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__shuffle__q75,0.00996744491774397
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__shuffle__q90,0.009726153410915248
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,hr__shuffle__median,0.00952078858895963
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,bvp__shuffle__mad,0.009412175183460747
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,temperature__shuffle__q10,0.009383013913011135
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,hr__base__min,0.00927980718252228
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,temperature__base__min,0.00927725635878346
pain_high_4_plus,silver_pain,extra_trees,base_shuffle,temperature__shuffle__mad,0.009267733443114334
pain_high_4_plus,silver_pain,logistic,base_reverse,hr__reverse__spectral_entropy,0.5185704263649528
pain_high_4_plus,silver_pain,logistic,base_reverse,hr__reverse__autocorr_2s,0.47722594805752977
pain_high_4_plus,silver_pain,logistic,base_reverse,bvp__reverse__autocorr_1s,0.432112480136042
pain_high_4_plus,silver_pain,logistic,base_reverse,temperature__reverse__mean_abs_diff_z,0.41373994894795485
pain_high_4_plus,silver_pain,logistic,base_reverse,temperature__reverse__max_time_fraction,0.4083139933674225
pain_high_4_plus,silver_pain,logistic,base_reverse,hr__reverse__second_diff_energy,0.4018041624851535
pain_high_4_plus,silver_pain,logistic,base_reverse,temperature__reverse__min_time_fraction,0.3831094530890351
pain_high_4_plus,silver_pain,logistic,base_reverse,eda__reverse__wavelet_energy_3,0.38049223581743974
pain_high_4_plus,silver_pain,logistic,base_reverse,eda__reverse__skew,0.3708994559895039
pain_high_4_plus,silver_pain,logistic,base_reverse,temperature__reverse__second_diff_energy,0.36451721270390053
pain_high_4_plus,silver_pain,logistic,base_reverse,bvp__base__min,0.3373201031288817
pain_high_4_plus,silver_pain,logistic,base_reverse,hr__reverse__mad,0.3368406266386842
pain_high_4_plus,silver_pain,logistic,base_reverse,eda__reverse__rms_z,0.316811766398408
pain_high_4_plus,silver_pain,logistic,base_reverse,temperature__reverse__spectral_entropy,0.31616730681691846
pain_high_4_plus,silver_pain,logistic,base_reverse,temperature__reverse__late_minus_early_z,0.31069631731478053
pain_high_4_plus,silver_pain,logistic,base_reverse,eda__reverse__wavelet_energy_2,0.30964003932689405
pain_high_4_plus,silver_pain,logistic,base_reverse,bvp__reverse__max_time_fraction,0.30752401899325893
pain_high_4_plus,silver_pain,logistic,base_reverse,bvp__reverse__kurtosis,0.3012235001870039
pain_high_4_plus,silver_pain,logistic,base_reverse,bvp__reverse__median,0.29363708998154286
pain_high_4_plus,silver_pain,logistic,base_reverse,temperature__reverse__rms_z,0.28942408639212025
pain_high_4_plus,silver_pain,extra_trees,base_reverse,temperature__reverse__min_time_fraction,0.0255577884316321
pain_high_4_plus,silver_pain,extra_trees,base_reverse,bvp__reverse__autocorr_1s,0.02028754798662482
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__max_abs_diff_z,0.011891302234603308
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__mid_band_power,0.011421770723556999
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__low_band_power,0.011410727483828383
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__autocorr_2s,0.010914915209026163
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__base__std,0.010907464790374775
pain_high_4_plus,silver_pain,extra_trees,base_reverse,temperature__reverse__late_minus_early_z,0.010610165745553495
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__median_crossings,0.010032668250786447
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__std_diff_z,0.009647887979759618
pain_high_4_plus,silver_pain,extra_trees,base_reverse,bvp__base__max,0.009618889878087795
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__autocorr_1s,0.00953538881962562
pain_high_4_plus,silver_pain,extra_trees,base_reverse,eda__reverse__max_time_fraction,0.009331058443662787
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__mean_abs_diff_z,0.00910863549403511
pain_high_4_plus,silver_pain,extra_trees,base_reverse,bvp__reverse__mid_band_power,0.0091077639149847
pain_high_4_plus,silver_pain,extra_trees,base_reverse,temperature__reverse__longest_below_median_frac,0.009088492011109721
pain_high_4_plus,silver_pain,extra_trees,base_reverse,bvp__reverse__spectral_entropy,0.008905390215775699
pain_high_4_plus,silver_pain,extra_trees,base_reverse,bvp__base__std,0.008888816981567866
pain_high_4_plus,silver_pain,extra_trees,base_reverse,hr__reverse__second_diff_energy,0.00883744149716732
pain_high_4_plus,silver_pain,extra_trees,base_reverse,eda__reverse__autocorr_2s,0.008818205834157763
pain_high_4_plus,silver_pain,logistic,quality_only,temperature__quality__valid_frac,0.24441567419397803
pain_high_4_plus,silver_pain,logistic,quality_only,temperature__quality__valid_count,0.24385223192969058
pain_high_4_plus,silver_pain,logistic,quality_only,eda__quality__valid_count,0.1959484203859511
pain_high_4_plus,silver_pain,logistic,quality_only,eda__quality__valid_frac,0.08643958269137417
pain_high_4_plus,silver_pain,logistic,quality_only,hr__quality__valid_frac,0.049751197785902486
pain_high_4_plus,silver_pain,logistic,quality_only,bvp__quality__valid_frac,0.047288658321744004
pain_high_4_plus,silver_pain,logistic,quality_only,bvp__quality__valid_count,0.04662018307089947
pain_high_4_plus,silver_pain,logistic,quality_only,hr__quality__valid_count,0.0462795946582019
pain_high_4_plus,silver_pain,logistic,quality_only,ibi__quality__valid_count,0.0
pain_high_4_plus,silver_pain,logistic,quality_only,ibi__quality__valid_frac,0.0
pain_high_4_plus,silver_pain,logistic,quality_only,ecg__quality__valid_count,0.0
pain_high_4_plus,silver_pain,logistic,quality_only,ecg__quality__valid_frac,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,temperature__quality__valid_count,0.5119084888621313
pain_high_4_plus,silver_pain,extra_trees,quality_only,temperature__quality__valid_frac,0.48809151113786875
pain_high_4_plus,silver_pain,extra_trees,quality_only,bvp__quality__valid_count,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,bvp__quality__valid_frac,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,eda__quality__valid_count,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,eda__quality__valid_frac,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,hr__quality__valid_count,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,hr__quality__valid_frac,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,ibi__quality__valid_count,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,ibi__quality__valid_frac,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,ecg__quality__valid_count,0.0
pain_high_4_plus,silver_pain,extra_trees,quality_only,ecg__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_mag__base__mean,2.076345326564509
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_mag__base__std,1.137728791155589
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_mag__base__max,0.9278213034170693
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_z__base__std,0.7278834269736293
stress_vs_exercise,induced_stress_exercise,logistic,base,temperature__base__std,0.6099568088855716
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_z__base__mean,0.5623119362745596
stress_vs_exercise,induced_stress_exercise,logistic,base,ibi__base__max,0.5387512575215767
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_y__base__max,0.4627620487940566
stress_vs_exercise,induced_stress_exercise,logistic,base,eda__base__std,0.3553463159524491
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_x__base__max,0.3384731946911324
stress_vs_exercise,induced_stress_exercise,logistic,base,bvp__base__max,0.33482744367042044
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_x__base__std,0.3238536245066851
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_y__base__std,0.30770381774147715
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_x__base__last,0.2771428330106839
stress_vs_exercise,induced_stress_exercise,logistic,base,bvp__base__min,0.2667196209255972
stress_vs_exercise,induced_stress_exercise,logistic,base,ibi__base__mean,0.2524185900782171
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_x__base__min,0.2342297606514327
stress_vs_exercise,induced_stress_exercise,logistic,base,ibi__base__std,0.2270542316182338
stress_vs_exercise,induced_stress_exercise,logistic,base,acc_y__base__mean,0.2119550060400571
stress_vs_exercise,induced_stress_exercise,logistic,base,temperature__base__max,0.17831447924538665
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_mag__base__mean,0.09580301230615225
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_y__base__mean,0.09308478919510751
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_y__base__last,0.07779496815928341
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_y__base__max,0.06091900147764888
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_y__base__min,0.06063412963384096
stress_vs_exercise,induced_stress_exercise,extra_trees,base,hr__base__last,0.03764328758825637
stress_vs_exercise,induced_stress_exercise,extra_trees,base,hr__base__mean,0.032189095968481816
stress_vs_exercise,induced_stress_exercise,extra_trees,base,hr__base__min,0.030097811360699084
stress_vs_exercise,induced_stress_exercise,extra_trees,base,ibi__base__max,0.029511039163688024
stress_vs_exercise,induced_stress_exercise,extra_trees,base,hr__base__max,0.029134293453105253
stress_vs_exercise,induced_stress_exercise,extra_trees,base,ibi__base__last,0.02861904879091428
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_mag__base__std,0.026047750789850034
stress_vs_exercise,induced_stress_exercise,extra_trees,base,ibi__base__mean,0.0259010320377001
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_x__base__std,0.02588806512291248
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_z__base__std,0.02315999228365952
stress_vs_exercise,induced_stress_exercise,extra_trees,base,ibi__base__min,0.020491583510056678
stress_vs_exercise,induced_stress_exercise,extra_trees,base,acc_mag__base__max,0.01883581136301763
stress_vs_exercise,induced_stress_exercise,extra_trees,base,temperature__base__max,0.018601338792345684
stress_vs_exercise,induced_stress_exercise,extra_trees,base,temperature__base__mean,0.017171005902040338
stress_vs_exercise,induced_stress_exercise,extra_trees,base,temperature__base__last,0.017098349435465975
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__base__mean,1.1769364499163553
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__shape__mad,0.9040240507427217
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__shape__q75,0.7241050507041675
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_z__base__std,0.7113423664032998
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__shape__median,0.6885391317327741
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__shape__iqr,0.6521238104521521
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,temperature__shape__mad,0.5019438239283787
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_z__shape__q10,0.4581404028920847
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__shape__q90,0.4272954288023576
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_z__shape__skew,0.4014509907814675
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_y__base__std,0.3674424859851138
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__base__max,0.3575835691481458
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__shape__rms_z,0.34390231451063313
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_z__shape__kurtosis,0.338832471270539
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,eda__shape__kurtosis,0.33851759200760234
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_y__shape__kurtosis,0.33579381625861265
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,temperature__shape__skew,0.3079045476688322
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_y__shape__iqr,0.30702796469927784
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,acc_mag__shape__skew,0.3019795053916963
stress_vs_exercise,induced_stress_exercise,logistic,base_distribution,hr__shape__kurtosis,0.29599538808108494
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__shape__q25,0.041544456928906695
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__base__mean,0.03641784854122024
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__shape__q75,0.03602568887573624
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_mag__base__mean,0.03544599455152383
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__shape__q90,0.03450347020941297
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__base__max,0.034411498133597854
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__shape__median,0.03435655289783089
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__base__last,0.033600123171110934
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__shape__q10,0.03292230775500561
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_mag__shape__median,0.029487015906717474
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_mag__shape__q75,0.02882866361752604
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_y__base__min,0.021875094433604997
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_mag__shape__q90,0.01735095500679227
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_x__shape__mad,0.015979731529427946
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,hr__base__mean,0.01595636805658133
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_mag__shape__mad,0.015339038733315657
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,hr__base__last,0.014505186568899403
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,ibi__shape__q25,0.013787660285152293
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,acc_z__shape__mad,0.013389471754219135
stress_vs_exercise,induced_stress_exercise,extra_trees,base_distribution,hr__base__max,0.01331464680308514
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_mag__base__mean,0.9559231800950382
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_x__shape__median_crossings,0.5704719366895169
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_y__shape__median_crossings,0.5054826079673307
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_y__shape__mean_abs_diff_z,0.45373089658821664
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_z__shape__median_crossings,0.43107943973012625
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,bvp__shape__longest_above_median_frac,0.41633982576019524
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_mag__shape__longest_below_median_frac,0.37742659059594996
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_x__shape__mean_abs_diff_z,0.3548062012516625
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_z__shape__spectral_entropy,0.3535902851707044
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_x__shape__longest_above_median_frac,0.3533265067917659
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_x__shape__longest_below_median_frac,0.3311203625589326
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,temperature__shape__max_time_fraction,0.32890753089236713
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,bvp__shape__autocorr_05s,0.31825449267178524
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,eda__base__std,0.3054758704113017
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_z__shape__longest_below_median_frac,0.28507985629716726
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_z__base__std,0.2771257907041331
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_z__shape__mean_abs_diff_z,0.26783085524461614
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_y__shape__autocorr_2s,0.26706184885478723
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,bvp__shape__mean_abs_diff_z,0.2630546183858854
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal,acc_mag__shape__median_crossings,0.2551857484573902
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__shape__longest_below_median_frac,0.04871712247895359
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__shape__median_crossings,0.04226810373222554
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_z__shape__longest_below_median_frac,0.039046367772959695
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_x__shape__median_crossings,0.03749119112488944
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_z__shape__median_crossings,0.03681298678003428
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__base__last,0.03184059888769157
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_x__shape__longest_below_median_frac,0.029361042801718095
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_mag__base__mean,0.02922705208854872
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__base__mean,0.02774536907588826
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__shape__mean_abs_diff_z,0.023934171098523815
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__base__max,0.02098001926296068
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,bvp__shape__autocorr_05s,0.015972090958929173
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__shape__wavelet_energy_0,0.015809803442145512
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,hr__base__min,0.01565027100687939
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,acc_y__base__min,0.014043064005799947
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,hr__base__last,0.01385556634422499
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,hr__base__max,0.013723374939598932
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,hr__base__mean,0.012160354268363842
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,ibi__base__last,0.011961901780984111
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal,ibi__base__max,0.011108041276521197
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_mag__base__mean,0.9058385580865085
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_x__shape__median_crossings,0.5308174176009832
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_y__shape__median_crossings,0.5125164443919906
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_y__shape__mean_abs_diff_z,0.4714872654956559
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,bvp__shape__longest_above_median_frac,0.4056126190264477
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_z__shape__median_crossings,0.36967283719560085
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_mag__shape__longest_below_median_frac,0.35316648897098263
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_z__shape__spectral_entropy,0.3509627603050572
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_x__shape__mean_abs_diff_z,0.3438591895636495
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_x__shape__longest_below_median_frac,0.33913245954202476
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,bvp__shape__autocorr_05s,0.32832635324323356
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_x__shape__longest_above_median_frac,0.32632674609722906
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,bvp_x_acc_mag__coupling__correlation,0.28851130293711713
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,temperature__shape__max_time_fraction,0.28124803559048506
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_z__base__std,0.26004832047396403
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_z__shape__mean_abs_diff_z,0.25666306313840226
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_y__base__min,0.2514936515484959
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,bvp__shape__mean_abs_diff_z,0.24869322549071304
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_y__shape__longest_below_median_frac,0.24654531711062327
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_coupling,acc_mag__shape__median_crossings,0.24286712917875608
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_y__shape__median_crossings,0.05061527251272653
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_x__shape__median_crossings,0.04603347307222753
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_y__shape__longest_below_median_frac,0.0426116839480858
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_z__shape__longest_below_median_frac,0.03685793080247418
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_z__shape__median_crossings,0.0362524289973207
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_mag__base__mean,0.03130471601096007
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_x__shape__longest_below_median_frac,0.027695422341538045
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_y__base__mean,0.027063191562119525
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_y__base__last,0.026034299400152987
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_y__base__max,0.02022918444045697
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_coupling,acc_y__base__min,0.01690611562542024
