"window_s","task","dataset_id","feature","feature_group","auc","oriented_auc","both_class_subjects","subject_fixed_beta","subject_fixed_p","subject_fixed_fdr"
30,"pain_high_4_plus","physiopain_watch","acc_x__shuffle__low_band_power","shuffle",0.503984962406015,0.503984962406015,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__shuffle__mid_band_power","shuffle",0.534561403508772,0.534561403508772,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__shuffle__high_band_power","shuffle",0.464912280701754,0.535087719298246,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__shuffle__wavelet_energy_0","shuffle",0.494085213032581,0.505914786967419,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__shuffle__wavelet_energy_1","shuffle",0.507293233082707,0.507293233082707,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__shuffle__wavelet_energy_2","shuffle",0.534912280701754,0.534912280701754,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__shuffle__wavelet_energy_3","shuffle",0.470601503759399,0.529398496240602,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__median","reverse",0.414172932330827,0.585827067669173,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__mad","reverse",0.544736842105263,0.544736842105263,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__q10","reverse",0.409360902255639,0.590639097744361,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__q25","reverse",0.412368421052632,0.587631578947368,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__q75","reverse",0.413182957393484,0.586817042606516,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__q90","reverse",0.411516290726817,0.588483709273183,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__iqr","reverse",0.529674185463659,0.529674185463659,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__skew","reverse",0.498759398496241,0.501240601503759,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__kurtosis","reverse",0.494047619047619,0.505952380952381,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__rms_z","reverse",0.52328320802005,0.52328320802005,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__late_minus_early_z","reverse",0.496842105263158,0.503157894736842,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__last_minus_first_z","reverse",0.51093984962406,0.51093984962406,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__max_time_fraction","reverse",0.515651629072682,0.515651629072682,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__min_time_fraction","reverse",0.465651629072682,0.534348370927318,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__mean_abs_diff_z","reverse",0.500964912280702,0.500964912280702,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__std_diff_z","reverse",0.507431077694236,0.507431077694236,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__max_abs_diff_z","reverse",0.504197994987469,0.504197994987469,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__second_diff_energy","reverse",0.509887218045113,0.509887218045113,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__median_crossings","reverse",0.476466165413534,0.523533834586466,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__longest_above_median_frac","reverse",0.533182957393484,0.533182957393484,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__longest_below_median_frac","reverse",0.521265664160401,0.521265664160401,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__autocorr_025s","reverse",0.519205196399345,0.519205196399345,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__autocorr_05s","reverse",0.527465220949264,0.527465220949264,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__autocorr_1s","reverse",0.542885638297872,0.542885638297872,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__autocorr_2s","reverse",0.532272913256956,0.532272913256956,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__dominant_frequency","reverse",0.482268170426065,0.517731829573935,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__spectral_centroid","reverse",0.477669172932331,0.522330827067669,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__spectral_entropy","reverse",0.474862155388471,0.525137844611529,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__low_band_power","reverse",0.527393483709273,0.527393483709273,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__mid_band_power","reverse",0.476553884711779,0.523446115288221,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__high_band_power","reverse",0.487631578947368,0.512368421052632,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__wavelet_energy_0","reverse",0.551741854636592,0.551741854636592,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__wavelet_energy_1","reverse",0.473070175438596,0.526929824561404,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__wavelet_energy_2","reverse",0.490213032581454,0.509786967418546,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_x__reverse__wavelet_energy_3","reverse",0.46484962406015,0.53515037593985,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__base__mean","base",0.532681704260652,0.532681704260652,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__base__std","base",0.498345864661654,0.501654135338346,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__base__min","base",0.525025062656642,0.525025062656642,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__base__max","base",0.535263157894737,0.535263157894737,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__base__last","base",0.527456140350877,0.527456140350877,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__median","shape",0.534761904761905,0.534761904761905,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__mad","shape",0.530952380952381,0.530952380952381,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q10","shape",0.53250626566416,0.53250626566416,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q25","shape",0.53046365914787,0.53046365914787,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q75","shape",0.53719298245614,0.53719298245614,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q90","shape",0.535488721804511,0.535488721804511,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__iqr","shape",0.507005012531328,0.507005012531328,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__skew","shape",0.50673633845379,0.50673633845379,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__kurtosis","shape",0.523596071518509,0.523596071518509,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__rms_z","shape",0.459110275689223,0.540889724310777,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__late_minus_early_z","shape",0.480538847117794,0.519461152882206,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__last_minus_first_z","shape",0.496353383458647,0.503646616541353,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__max_time_fraction","shape",0.495413533834586,0.504586466165414,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__min_time_fraction","shape",0.494937343358396,0.505062656641604,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__mean_abs_diff_z","shape",0.45218045112782,0.54781954887218,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__std_diff_z","shape",0.482907268170426,0.517092731829574,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__max_abs_diff_z","shape",0.5368671679198,0.5368671679198,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__second_diff_energy","shape",0.481002506265664,0.518997493734336,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__median_crossings","shape",0.444724310776942,0.555275689223058,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__longest_above_median_frac","shape",0.519962406015038,0.519962406015038,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__longest_below_median_frac","shape",0.548546365914787,0.548546365914787,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_025s","shape",0.514469237783619,0.514469237783619,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_05s","shape",0.526819717856568,0.526819717856568,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_1s","shape",0.543045647159792,0.543045647159792,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_2s","shape",0.507616799871265,0.507616799871265,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__dominant_frequency","shape",0.488844119869051,0.511155880130949,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__spectral_centroid","shape",0.492105263157895,0.507894736842105,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__spectral_entropy","shape",0.509493830269453,0.509493830269453,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__low_band_power","shape",0.519365399143793,0.519365399143793,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__mid_band_power","shape",0.501510954419542,0.501510954419542,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__high_band_power","shape",0.491009821203727,0.508990178796273,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_0","shape",0.536879879123646,0.536879879123646,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_1","shape",0.489838831528582,0.510161168471418,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_2","shape",0.442646688491564,0.557353311508436,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_3","shape",0.47744900528834,0.52255099471166,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__median","shuffle",0.534761904761905,0.534761904761905,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__mad","shuffle",0.530952380952381,0.530952380952381,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__q10","shuffle",0.53250626566416,0.53250626566416,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__q25","shuffle",0.53046365914787,0.53046365914787,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__q75","shuffle",0.53719298245614,0.53719298245614,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__q90","shuffle",0.535488721804511,0.535488721804511,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__iqr","shuffle",0.507005012531328,0.507005012531328,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__skew","shuffle",0.506459330143541,0.506459330143541,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__kurtosis","shuffle",0.523898262402418,0.523898262402418,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__rms_z","shuffle",0.458947368421053,0.541052631578947,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__late_minus_early_z","shuffle",0.505689223057644,0.505689223057644,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__last_minus_first_z","shuffle",0.483220551378446,0.516779448621554,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__max_time_fraction","shuffle",0.530100250626566,0.530100250626566,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__min_time_fraction","shuffle",0.506741854636591,0.506741854636591,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__mean_abs_diff_z","shuffle",0.476340852130326,0.523659147869674,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__std_diff_z","shuffle",0.480375939849624,0.519624060150376,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__max_abs_diff_z","shuffle",0.526290726817043,0.526290726817043,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__second_diff_energy","shuffle",0.468859649122807,0.531140350877193,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__median_crossings","shuffle",0.489461152882206,0.510538847117795,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__longest_above_median_frac","shuffle",0.508258145363409,0.508258145363409,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__longest_below_median_frac","shuffle",0.507543859649123,0.507543859649123,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__autocorr_025s","shuffle",0.518358096197431,0.518358096197431,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__autocorr_05s","shuffle",0.501964240745404,0.501964240745404,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__autocorr_1s","shuffle",0.523228744939271,0.523228744939271,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__autocorr_2s","shuffle",0.44832995951417,0.55167004048583,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__dominant_frequency","shuffle",0.492470410475951,0.507529589524049,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__spectral_centroid","shuffle",0.468496600352556,0.531503399647444,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__spectral_entropy","shuffle",0.526832032233694,0.526832032233694,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__low_band_power","shuffle",0.547393603626291,0.547393603626291,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__mid_band_power","shuffle",0.511974313774868,0.511974313774868,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__high_band_power","shuffle",0.473520523797532,0.526479476202468,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__wavelet_energy_0","shuffle",0.477373457567363,0.522626542432637,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__wavelet_energy_1","shuffle",0.523545706371191,0.523545706371191,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__wavelet_energy_2","shuffle",0.490329891714933,0.509670108285067,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__shuffle__wavelet_energy_3","shuffle",0.514605892722236,0.514605892722236,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__median","reverse",0.534761904761905,0.534761904761905,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__mad","reverse",0.530952380952381,0.530952380952381,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__q10","reverse",0.53250626566416,0.53250626566416,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__q25","reverse",0.53046365914787,0.53046365914787,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__q75","reverse",0.53719298245614,0.53719298245614,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__q90","reverse",0.535488721804511,0.535488721804511,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__iqr","reverse",0.507005012531328,0.507005012531328,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__skew","reverse",0.506623016872324,0.506623016872324,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__kurtosis","reverse",0.523545706371191,0.523545706371191,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__rms_z","reverse",0.458947368421053,0.541052631578947,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__late_minus_early_z","reverse",0.520889724310777,0.520889724310777,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__last_minus_first_z","reverse",0.503646616541353,0.503646616541353,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__max_time_fraction","reverse",0.530639097744361,0.530639097744361,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__min_time_fraction","reverse",0.471190476190476,0.528809523809524,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__mean_abs_diff_z","reverse",0.452293233082707,0.547706766917293,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__std_diff_z","reverse",0.483032581453634,0.516967418546366,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__max_abs_diff_z","reverse",0.536979949874687,0.536979949874687,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__second_diff_energy","reverse",0.481115288220551,0.518884711779449,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__median_crossings","reverse",0.444724310776942,0.555275689223058,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__longest_above_median_frac","reverse",0.519962406015038,0.519962406015038,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__longest_below_median_frac","reverse",0.548546365914787,0.548546365914787,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__autocorr_025s","reverse",0.51445582792469,0.51445582792469,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__autocorr_05s","reverse",0.526846537574425,0.526846537574425,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__autocorr_1s","reverse",0.543045647159792,0.543045647159792,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__autocorr_2s","reverse",0.507616799871265,0.507616799871265,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__dominant_frequency","reverse",0.48496600352556,0.51503399647444,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__spectral_centroid","reverse",0.492067489297406,0.507932510702594,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__spectral_entropy","reverse",0.509569377990431,0.509569377990431,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__low_band_power","reverse",0.519214303701838,0.519214303701838,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__mid_band_power","reverse",0.501196172248804,0.501196172248804,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__high_band_power","reverse",0.490972047343238,0.509027952656762,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__wavelet_energy_0","reverse",0.541626794258373,0.541626794258373,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__wavelet_energy_1","reverse",0.476202467892219,0.523797532107781,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__wavelet_energy_2","reverse",0.463636363636364,0.536363636363636,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_y__reverse__wavelet_energy_3","reverse",0.472878368169227,0.527121631830773,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__base__mean","base",0.505964912280702,0.505964912280702,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__base__std","base",0.510025062656642,0.510025062656642,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__base__min","base",0.505689223057644,0.505689223057644,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__base__max","base",0.507832080200501,0.507832080200501,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__base__last","base",0.502243107769424,0.502243107769424,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__median","shape",0.506766917293233,0.506766917293233,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__mad","shape",0.508872180451128,0.508872180451128,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q10","shape",0.500137844611529,0.500137844611529,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q25","shape",0.502744360902256,0.502744360902256,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q75","shape",0.513308270676692,0.513308270676692,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q90","shape",0.497944862155388,0.502055137844612,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__iqr","shape",0.553659147869674,0.553659147869674,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__skew","shape",0.490225563909774,0.509774436090226,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__kurtosis","shape",0.496904761904762,0.503095238095238,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__rms_z","shape",0.542443609022556,0.542443609022556,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__late_minus_early_z","shape",0.480839598997494,0.519160401002506,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__last_minus_first_z","shape",0.458508771929825,0.541491228070175,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__max_time_fraction","shape",0.515563909774436,0.515563909774436,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__min_time_fraction","shape",0.48593984962406,0.51406015037594,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__mean_abs_diff_z","shape",0.536228070175439,0.536228070175439,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__std_diff_z","shape",0.539912280701754,0.539912280701754,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__max_abs_diff_z","shape",0.536992481203007,0.536992481203007,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__second_diff_energy","shape",0.536478696741855,0.536478696741855,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__median_crossings","shape",0.544260651629073,0.544260651629073,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__longest_above_median_frac","shape",0.530037593984962,0.530037593984962,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__longest_below_median_frac","shape",0.458922305764411,0.541077694235589,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_025s","shape",0.48861065405183,0.51138934594817,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_05s","shape",0.509281160016454,0.509281160016454,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_1s","shape",0.498611682435212,0.501388317564788,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_2s","shape",0.481025084605647,0.518974915394353,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__dominant_frequency","shape",0.519548872180451,0.519548872180451,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__spectral_centroid","shape",0.516516290726817,0.516516290726817,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__spectral_entropy","shape",0.507205513784461,0.507205513784461,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__low_band_power","shape",0.481741854636591,0.518258145363409,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__mid_band_power","shape",0.520388471177945,0.520388471177945,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__high_band_power","shape",0.508032581453634,0.508032581453634,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_0","shape",0.521679197994988,0.521679197994988,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_1","shape",0.492593984962406,0.507406015037594,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_2","shape",0.483646616541353,0.516353383458647,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_3","shape",0.483320802005013,0.516679197994987,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__median","shuffle",0.506766917293233,0.506766917293233,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__mad","shuffle",0.508872180451128,0.508872180451128,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__q10","shuffle",0.500137844611529,0.500137844611529,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__q25","shuffle",0.502744360902256,0.502744360902256,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__q75","shuffle",0.513308270676692,0.513308270676692,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__q90","shuffle",0.497944862155388,0.502055137844612,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__iqr","shuffle",0.553659147869674,0.553659147869674,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__skew","shuffle",0.490275689223058,0.509724310776942,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__kurtosis","shuffle",0.496942355889724,0.503057644110276,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__rms_z","shuffle",0.542431077694236,0.542431077694236,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__late_minus_early_z","shuffle",0.515927318295739,0.515927318295739,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__last_minus_first_z","shuffle",0.481228070175439,0.518771929824561,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__max_time_fraction","shuffle",0.53983709273183,0.53983709273183,0,NA,NA,NA
30,"pain_high_4_plus","physiopain_watch","acc_z__shuffle__min_time_fraction","shuffle",0.536591478696742,0.536591478696742,0,NA,NA,NA
